abstract,fus_related
"Cancer is one of the diseases with high mortality worldwide. Various methods for cancer treatment are being developed, and among them, magnetically driven microrobots capable of minimally invasive surgery and accurate targeting are in the spotlight. However, existing medical magnetically manipulated microrobots contain magnetic nanoparticles (MNPs), which can cause toxicity to normal cells after the delivery of therapeutic drugs. In addition, there is a limitation in that cancer cells become resistant to the drug by mainly delivering only one drug, thereby reducing the treatment efficiency. In this paper, to overcome these limitations, we propose a microrobot that can separate/retrieve MNPs after precise targeting of the microrobot and can sequentially deliver dual drugs (gemcitabine (GEM) and doxorubicin (DOX)). First, after the proposed microrobot targeting, MNPs attached to the microrobot surface can be separated from the microrobot using focused ultrasound (FUS) and retrieved through an external magnetic field. Second, the active release of the first conjugated drug GEM to the surface of the microrobot is possible using near-infrared (NIR), and as the microrobot slowly decomposes over time, the release of the second encapsulated DOX is possible. Therefore, it is possible to increase the cancer cell treatment efficiency with sequential dual drugs in the microrobot. We performed basic experiments on the targeting of the proposed magnetically manipulated microrobot, separation/retrieval of MNPs, and the sequential dual-drug release and validated the performances of the microrobot through in vitro experiments using the EMA/FUS/NIR integrated system. As a result, the proposed microrobot is expected to be used as one of the methods to improve cancer cell treatment efficiency by improving the limitations of existing microrobots in cancer cell treatment.",0
"BACKGROUND: The persistent development of focused ultrasound (FUS) thermal therapy in the context of oncology creates the need for tissue-mimicking tumor phantom models for early-stage experimentation and evaluation of relevant systems and protocols. PURPOSE: This study presents the development and evaluation of a tumor-bearing tissue phantom model for testing magnetic resonance imaging (MRI)-guided FUS (MRgFUS) ablation protocols and equipment based on MR thermometry. METHODS: Normal tissue was mimicked by a pure agar gel, while the tumor simulator was differentiated from the surrounding material by including silicon dioxide. The phantom was characterized in terms of acoustic, thermal, and MRI properties. US, MRI, and computed tomography (CT) images of the phantom were acquired to assess the contrast between the two compartments. The phantom's response to thermal heating was investigated by performing high power sonications with a 2.4 MHz single element spherically focused ultrasonic transducer in a 3T MRI scanner. RESULTS: The estimated phantom properties fall within the range of literature-reported values of soft tissues. The inclusion of silicon dioxide in the tumor material offered excellent tumor visualization in US, MRI, and CT. MR thermometry revealed temperature elevations in the phantom to ablation levels and clear evidence of larger heat accumulation within the tumor owing to the inclusion of silicon dioxide. CONCLUSION: Overall, the study findings suggest that the proposed tumor phantom model constitutes a simple and inexpensive tool for preclinical MRgFUS ablation studies, and potentially other image-guided thermal ablation applications upon minimal modifications.",0
"High-intensity focused ultrasound (HIFU) enables localized ablation of biological tissues by capitalizing on the synergistic effects of heating and cavitation. Monitoring of those effects is essential for improving the efficacy and safety of HIFU interventions. Herein, we suggest a hybrid optoacoustic-ultrasound (OPUS) approach for real-time assessment of heating and cavitation processes while providing an essential anatomical reference for accurate localization of the HIFU-induced lesion. Both effects could clearly be observed by exploiting the temperature dependence of optoacoustic (OA) signals and the strong contrast of gas bubbles in pulse-echo ultrasound (US) images. The differences in temperature increase and its rate, as recorded with a thermal camera for different HIFU pressures, evinced the onset of cavitation at the expected pressure threshold. The estimated temperatures based on OA signal variations were also within 10-20 % agreement with the camera readings for temperatures below the coagulation threshold (∼50 °C). Experiments performed in excised tissues as well as in a post-mortem mouse demonstrate that both heating and cavitation effects can be effectively visualized and tracked using the OPUS approach. The good sensitivity of the suggested method for HIFU monitoring purposes was manifested by a significant increase in contrast-to-noise ratio within the ablated region by > 10 dB and > 5 dB for the OA and US images, respectively. The hybrid OPUS-based monitoring approach offers the ease of handheld operation thus can readily be implemented in a bedside setting to benefit several types of HIFU treatments used in the clinics.",0
"Minimally invasive ablation has been widely applied for treatment of various solid tumors, including hepatocellular carcinoma, renal cell carcinoma, breast carcinomas, etc. In addition to removing the primary tumor lesion, ablative techniques are also capable of improving the anti-tumor immune response by inducing immunogenic tumor cell death and modulating the tumor immune microenvironment, which may be of great benefit to inhibit the recurrent metastasis of residual tumor. However, the short-acting activated anti-tumor immunity of post-ablation will rapidly reverse into an immunosuppressive state, and the recurrent metastasis owing to incomplete ablation is closely associated with a dismal prognosis for the patients. In recent years, numerous nanoplatforms have been developed to improve the local ablative effect through enhancing the targeting delivery and combining it with chemotherapy. Particularly, amplifying the anti-tumor immune stimulus signal, modulating the immunosuppressive microenvironment, and improving the anti-tumor immune response with the versatile nanoplatforms have heralded great application prospects for improving the local control and preventing tumor recurrence and distant metastasis. This review discusses recent advances in nanoplatform-potentiated ablation-immune synergistic tumor therapy, focusing on common ablation techniques including radiofrequency, microwave, laser, and high-intensity focused ultrasound ablation, cryoablation, and magnetic hyperthermia ablation, etc. We discuss the advantages and challenges of the corresponding therapies and propose possible directions for future research, which is expected to provide references for improving the traditional ablation efficacy.",0
"OBJECTIVE: Blood-oxygen-level-dependent functional MRI allows to investigte neural activities and connectivity. While the non-human primate plays an essential role in neuroscience research, multimodal methods combining functional MRI with other neuroimaging and neuromodulation enable us to understand the brain network at multiple scales. APPROACH: In this study, a tight-fitting helmet-shape receive array with a single transmit loop for anesthetized macaque brain MRI at 7T was fabricated with four openings constructed in the coil housing to accommodate multimodal devices, and the coil performance was quantitatively evaluated and compared to a commercial knee coil. In addition, experiments over three macaques with infrared neural stimulation (INS), focused ultrasound stimulation (FUS), and transcranial direct current stimulation (tDCS) were conducted. MAIN RESULTS: The RF coil showed higher transmit efficiency, comparable homogeneity, improved SNR and enlarged signal coverage over the macaque brain. Infrared neural stimulation was applied to the amygdala in deep brain region, and activations in stimulation sites and connected sites were detected, with the connectivity consistent with anatomical information. Focused ultrasound stimulation was applied to the left visual cortex, and activations were acquired along the ultrasound traveling path, with all time course curves consistent with pre-designed paradigms. The existence of transcranial direct current stimulation electrodes brought no interference to the RF system, as evidenced through high-resolution MPRAGE structure images. SIGNIFICANCE: This pilot study reveals the feasibility for brain investigation at multiple spatiotemporal scales, which may advance our understanding in dynamic brain networks.",0
"OBJECTIVE: The objective of this work was to study microbubble-enhanced temperature elevation with high-intensity focused ultrasound (HIFU) at different acoustic pressures and under image guidance. The microbubbles were administered with either local or vascular injections (that mimic systemic injections) in perfused and non-perfused ex vivo porcine liver under ultrasound image guidance. METHODS: Porcine liver was insonified for 30 s with a single-element HIFU transducer (0.9 MHz, 0.413 ms, 82% duty cycle, focal pressures of 0.6-3.5 MPa). Contrast microbubbles were injected either locally or through the vasculature. A needle thermocouple at the focus measured temperature elevation. Diagnostic ultrasound (Philips iU22, C5-1 probe) guided placement of the thermocouple and delivery of microbubbles and monitored the procedure in real time. RESULTS: At lower acoustic pressures (0.6 and 1.2 MPa) in non-perfused liver, inertial cavitation of the injected microbubbles led to greater temperatures at the focus compared with HIFU-only treatments. At higher pressures (2.4 and 3.5 MPa) native inertial cavitation in the tissue (without injecting microbubbles) resulted in temperature elevations similar to those after injecting microbubbles. The heated area was larger when using microbubbles at all pressures. In the presence of perfusion, only local injections provided a sufficiently high concentration of microbubbles necessary for significant temperature enhancement. CONCLUSION: Local injections of microbubbles provide a higher concentration of microbubbles in a smaller area, avoiding acoustic shadowing, and can lead to higher temperature elevation at lower pressures and increase the size of the heated area at all pressures.",0
"PURPOSE: In high-intensity focused ultrasound (HIFU) treatment of the kidney and liver, tracking the organs is essential because respiratory motions make continuous cauterization of the affected area difficult and may cause damage to other parts of the body. In this study, we propose a tracking system for rotational scanning, and propose and evaluate a method for estimating the angles of organs in ultrasound images. METHODS: We proposed AEMA, AEMAD, and AEMAD++ as methods for estimating the angles of organs in ultrasound images, using RUDS and a phantom to acquire 90-degree images of a kidney from the long-axis image to the short-axis image as a data set. Six datasets were used, with five for preliminary preparation and one for testing, while the initial position was shifted by 2 mm in the contralateral axis direction. The test data set was evaluated by estimating the angle using each method. RESULTS: The accuracy and processing speed of angle estimation for AEMA, AEMAD, and AEMAD++ were 23.8% and 0.33 FPS for AEMAD, 32.0% and 0.56 FPS for AEMAD, and 29.5% and 3.20 FPS for AEMAD++, with tolerance of ± 2.5 degrees. AEMAD++ offered the best speed and accuracy. CONCLUSION: In the phantom experiment, AEMAD++ showed the effectiveness of tracking the long-axis image of the kidney in rotational scanning. In the future, we will add either the area of surrounding organs or the internal structure of the kidney as a new feature to validate the results.",0
"Objective:Focused ultrasound (FUS) neuromodulation non-invasively alters brain activity, likely via acoustic radiation force (ARF) with dynamics of the pulse repetition frequency (PRF). PRF impacts neuromodulation as well as indirect auditory activation, a confound linked to skull vibrations. This study aimed to minimize these vibrations, by adjusting and randomizing PRF, and determine their impact on FUS-induced motor activity. We hypothesized that: the skull would vibrate most at a specific PRF; randomizing PRF would reduce skull vibrations without affecting motor responses; and FUS would yield motor activity while actuator-induced skull vibrations would not.Approach:Three objectives were studied in parallel using C57Bl/6 mice (n= number of mice used per objective). First, skull vibration amplitude, measured as a percentage of maximum amplitude per treatment, was recorded via contact microphone over a range of PRFs to assess the PRF-dependency of skull vibrations (n= 19). Vibrations were then compared between random and fixed PRFs (n= 15). Lastly, motor responses were compared between fixed 1.5 kHz PRF FUS, random PRF FUS, air-puff stimulation, sham stimulation, and vibration induction via piezoelectric actuator (n= 30).Main Results:The study found amplitude peaked at 1.51 kHz (88.1 ± 11.5%), significantly higher than at 0.54 kHz (75.5 ± 15.1%;p= 0.0149). Random PRF reduced amplitude by 4.2% (p= 0.0181). Motor response rates to actuator-induced skull vibrations at the PRF (5.73 ± 6.96%) and its third harmonic (22.9 ± 22.7%) were not significantly different than sham (14.1 ± 11.6%), but lower than FUS (70.2 ± 16.3%;p< 0.0001).Significance:Based on these results, PRF near 0.5 kHz may best avoid skull vibrations, while random PRF could be utilized to slightly reduce vibration amplitude. The results also suggested that skull vibrations likely do not significantly impact motor responses to FUS neuromodulation.",0
"Focused ultrasound (FUS) peripheral neuromodulation has been linked to nerve displacement caused by the acoustic radiation force; however, the roles of cavitation and temperature accumulation on nerve modulation are less clear, as are the relationships between these three mechanisms of action. Temperature directly changes tissue stiffness and viscosity. Viscoelastic properties have been shown to affect cavitation thresholds in both theoretical and ex vivo models, but the direct effect of temperature on cavitation has not been investigated in vivo. Here, cavitation and tissue displacement were simultaneously mapped in response to baseline tissue temperatures of either 30°C or 38°C during sciatic nerve sonication in mice. In each mouse, the sciatic nerve was repeatedly sonicated at 1.1 MHz, 4 MPa peak-negative pressure, 5 ms pulse duration, and either 15 Hz or 30 Hz pulse repetition frequency for 10 s at each tissue temperature. Cavitation increased by 1.8-4.5 dB at a tissue temperature of 38°C compared to 30°C, as measured both by passive cavitation images and cavitation doses. Tissue displacement also increased by 1.3-1.8 μm at baseline temperatures of 38°C compared to 30°C. Histological findings indicated small increases in red blood cell extravasation in the 38°C baseline temperature condition compared to 30°C at both PRFs. A strong positive correlation was found between the inertial cavitation dose and displacement imaging noise, indicating the potential ability of displacement imaging to simultaneously detect inertial cavitation in vivo. Overall, tissue temperature was found to modulate both in vivo cavitation and tissue displacement, and thus both tissue temperature and cavitation can be monitored during FUS to ensure both safety and efficiency.",0
"OBJECTIVE: To evaluate the safety and tolerability of MRI-guided focused ultrasound (MRgFUS) for the treatment of facet joint mediated pain in human subjects who failed conventional treatment. Secondarily, to evaluate effectiveness of the procedure. SUBJECTS AND METHODS: Consecutive patients who underwent MRgFUS at our institution were retrospectively identified. Chart review was performed to obtain relevant clinical and technical data. All patients had chronic low back pain and positive comparative medial branch blocks. RESULTS: Twenty-six MRgFUS treatments in 20 patients were included. Mean sonication energy was 1436.6 Joules. The procedure was technically successful in all patients. 29.6% of patients experienced short-term worsening of low back pain immediately following the procedure, all by 1-4 points on a 0-10 scale. One patient (3.8%) reported temporary worsening of pre-existing radicular symptoms after the procedure. Of 21 patients with clinical follow up of at least 3 months available, 12 (57.1%) had >3 months pain relief, 2 (10%) had <3 months benefit, 6 (30%) reported no benefit, and 1 (5%) patient was lost to follow up. In patients who reported at least some benefit to prior conventional RF ablation, 8/10 (80%) benefitted from the MRgFUS procedure. CONCLUSION: The current study demonstrates that MRI-guided focused ultrasound ablation of the lumbar facet joints is a safe and tolerable procedure in human subjects, and may provide another option for patients who fail RFA. Over half of all patients received significant durable pain relief, which jumped to 80% for patients who had at least some benefit from prior RF ablations.",0
"Alzheimer's disease (AD) is the most common cause of neurodegenerative cognitive impairment. Brain stimulation techniques based on the delivery of transcranial shockwaves are currently being studied for their increasing popularity as an approach to modulate the human brain in a focal and targeted manner making this therapy a promising line of action against AD. In the present manuscript, we review for further understanding whether transcranial pulse stimulation (TPS) is a beneficial treatment for AD patients. PubMed, Google Scholar, and Cochrane databases were accessed with the search criteria set from year 2001 to 2022 and the following keywords were used: ""transcranial pulse stimulation"", ""focused ultrasound"", ""noninvasive treatment and Alzheimer"" and ""TPS"". The search was focused on papers that provide evidence on the biological bases of the method, as well as its safety and tolerability. Even though more studies are needed with greater scientific rigor, such as a double-blind and randomized study versus a placebo, TPS is an excellent and safe therapeutic option for AD. This novel approach accompanies currently available treatments and complements them, helping to maintain greater stability of the disease and slowing its progression. The biological effects and potential mechanisms of action of TPS for the improvement of cognitive function are further discussed.",0
"PURPOSE: Amyloid-β (Aβ) peptides, the main component of amyloid plaques found in the Alzheimer's disease (AD) brain, are implicated in its pathogenesis, and are considered a key target in AD therapeutics. We herein propose a reliable strategy for non-invasively delivering a specific anti-Aβ antibody in a mouse model of AD by microbubbles-enhanced Focused Ultrasound (FUS)-mediated Blood-brain barrier disruption (BBBD), using a simple single stage MR-compatible positioning device. METHODS: The initial experimental work involved wild-type mice and was devoted to selecting the sonication protocol for efficient and safe BBBD. Pulsed FUS was applied using a single-element FUS transducer of 1 MHz (80 mm radius of curvature and 50 mm diameter). The success and extent of BBBD were assessed by Evans Blue extravasation and brain damage by hematoxylin and eosin staining. 5XFAD mice were divided into different subgroups; control (n = 1), FUS + MBs alone (n = 5), antibody alone (n = 5), and FUS + antibody combined (n = 10). The changes in antibody deposition among groups were determined by immunohistochemistry. RESULTS: It was confirmed that the antibody could not normally enter the brain parenchyma. A single treatment with MBs-enhanced pulsed FUS using the optimized protocol (1 MHz, 0.5 MPa in-situ pressure, 10 ms bursts, 1% duty factor, 100 s duration) transiently disrupted the BBB allowing for non-invasive antibody delivery to amyloid plaques within the sonicated brain regions. This was consistently reproduced in ten mice. CONCLUSION: These preliminary findings should be confirmed by longer-term studies examining the antibody effects on plaque clearance and cognitive benefit to hold promise for developing disease-modifying anti-Aβ therapeutics for clinical use.",0
"Transport of interstitial fluid and solutes plays a critical role in clearing metabolic waste from the brain. Transcranial application of focused ultrasound (FUS) has been shown to promote localized cerebrospinal fluid solute uptake into the brain parenchyma; however, its effects on the transport and clearance of interstitial solutes remain unknown. We demonstrate that pulsed application of low-intensity FUS to the rat brain enhances the transport of intracortically injected fluorescent tracers (ovalbumin and high molecular-weight dextran), yielding greater parenchymal tracer volume distribution compared to the unsonicated control group (ovalbumin by 40.1% and dextran by 34.6%). Furthermore, FUS promoted the drainage of injected interstitial ovalbumin to both superficial and deep cervical lymph nodes (cLNs) ipsilateral to sonication, with 78.3% higher drainage observed in the superficial cLNs compared to the non-sonicated hemisphere. The application of FUS increased the level of solute transport visible from the dorsal brain surface, with ~ 43% greater area and ~ 19% higher fluorescence intensity than the unsonicated group, especially in the pial surface ipsilateral to sonication. The sonication did not elicit tissue-level neuronal excitation, measured by an electroencephalogram, nor did it alter the molecular weight of the tracers. These findings suggest that nonthermal transcranial FUS can enhance advective transport of interstitial solutes and their subsequent removal in a completely non-invasive fashion, offering its potential non-pharmacological utility in facilitating clearance of waste from the brain.",0
"Sonodynamic therapy has emerged as an encouraging non-invasive technique that uses ultrasound to activate targeted agents to induce anti-tumor effects for the treatment of glioma. With extensive variation in the types of sonosensitizers, protocols for sonication, and model systems, a comprehensive overview of existing pre-clinical data on the efficacy of SDT in glioma treatment is warranted. Here, we conduct a systematic review of pre-clinical and early clinical literature on implementing sonodynamic therapy (SDT) to treat in-vitro and in-vivo models of glioma. Our findings suggest that coupling sonosensitizers such as 5-Aminolevulinic Acid (5-ALA), hematoporphyrin monomethyl ether (HMME) and sinoporphyrin sodium (DVDMS) with focused ultrasound induces robust cytotoxic activity in tumor cells (in-vitro and in-vivo). These effects are likely mediated by the oxidative stress induced by reactive oxygen species (ROS) production, apoptotic signaling cascades, and intracellular calcium overload. Future research is needed to better understand the biochemical and mechanistic properties of sonodynamic therapy, and ongoing trials may help elucidate the clinical feasibility of glioma treatment with optimized sonically activated treatments.",0
"Insulin therapy is the most effective way to control the blood glucose value of diabetic patients. The most effective administration route for insulin is subcutaneous injection because bioavailability for non-injection administration is low and unstable. However, patients often need a multiple daily insulin injection regimen to control basal and postprandial blood glucose, which causes various complications. Controlled pulsatile drug release technology using ultrasound as an external stimulus source is a very promising method to avoid multiple injections of insulin. However, most of the drug-loaded microbubbles used for ultrasound-mediated treatment have a short half-life, which limits their use in controlled pulsatile drug release. More importantly, how to control insulin release is still a challenge. In this paper, chitosan poly-acrylic acid nanobubbles as drug carriers of insulin were prepared to achieve a visually controlled pulsatile release of insulin triggered by focused ultrasound. The experimental results in vivo demonstrated that nanobubbles were stable enough to achieve long-term visualization for 7 days after intramuscular injection in rats. Under the guidance of ultrasound imaging, it is visible to find the position and observe the gray values change of nanobubbles. Thus, when triggered by focused ultrasound, the amount of insulin could be accurately pulsatile released from nanobubbles. In vivo experiments in rats showed that the visually controlled pulsatile release of insulin could be achieved for a long time, up to 3 consecutive days. The blood glucose level could be repeatedly reduced by focused ultrasound irradiation with just one injection. Our research provided a promising way for visually controlled pulsatile release of insulin, which would significantly reduce the injection frequency of insulin.",0
"BACKGROUND: Magnetic resonance-guided focused ultrasound (MRgFUS) thalamotomy has been implemented as a therapeutic alternative for the treatment of drug-refractory essential tremor (ET). However, its impact on the brain structural network is still unclear. PURPOSE: To investigate both global and local alterations of the white matter (WM) connectivity network in ET after MRgFUS thalamotomy. STUDY TYPE: Retrospective. SUBJECTS: Twenty-seven ET patients (61 ± 11 years, 19 males) with MRgFUS thalamotomy and 28 healthy controls (HC) (61 ± 11 years, 20 males) were recruited for comparison. FIELD STRENGTH/SEQUENCE: A 3 T/single shell diffusion tensor imaging by using spin-echo-based echo-planar imaging, three-dimensional T1 weighted imaging by using gradient-echo-based sequence. ASSESSMENT: Patients were undergoing MRgFUS thalamotomy and their clinical data were collected from pre-operation to 6-month post-operation. Network topological metrics, including rich-club organization, small-world, and efficiency properties were calculated. Correlation between the topological metrics and tremor scores in ET groups was also calculated to assess the role of neural remodeling in the brain. STATISTICAL TESTS: Two-sample independent t-tests, chi-squared test, ANOVA, Bonferroni test, and Spearman's correlation. Statistical significance was set at P < 0.05. RESULTS: For ET patients, the strength of rich-club connection and clustering coefficient significantly increased vs. characteristic path length decreased at 6-month post-operation compared with pre-operation. The distribution pattern of rich-club regions was different in ET groups. Specifically, the order of the rich-club regions was changed according to the network degree value after MRgFUS thalamotomy. Moreover, the altered nodal efficiency in the right temporal pole of the superior temporal gyrus (R = 0.434-0.596) and right putamen (R = 0.413-0.436) was positively correlated with different tremor improvement. DATA CONCLUSION: These findings might improve understanding of treatment-induced modulation from a network perspective and may work as an objective marker in the assessment of ET tremor control with MRgFUS thalamotomy. LEVEL OF EVIDENCE: 3 TECHNICAL EFFICACY: Stage 4.",0
"Calcineurin inhibitor-related tremors occur in up to 50% of solid organ transplant recipients and are disabling in severe cases. We describe a bilateral lung transplant recipient with essential tremors that significantly worsened after tacrolimus initiation. She did not have improvement with the change to extended-release tacrolimus, the use of everolimus as a calcineurin inhibitor-sparing agent, or the addition of primidone, clonazepam, or propranolol. She underwent magnetic resonance-guided focused ultrasound thalamotomy with significant improvement in her tremor and activities of daily living.",0
"OBJECTIVES: The primary objective of this study was to determine whether two neurosurgical procedures, deep brain stimulation (DBS) and focused ultrasound (FUS), to treat essential tremor (ET) of the upper limb also reduce vocal tremor (VT) in patients with comorbid dysphonia. METHODS: Twelve patients with ET and concomitant VT scheduled for neurosurgical intervention (FUS or DBS) or returning for follow-up after DBS implantation were assessed. FUS patients were assessed pre- and post-intervention and DBS patients were assessed with the electrodes turned on and off post-implantation. Three voice recordings of a sustained /a/ were obtained for each participant condition. Percent fundamental frequency variability (FFV) was calculated for each recorded sustained vowel. Additionally, blinded expert perceptual VT rating (VTR) was performed to assess subjective changes in tremors. RESULTS: Of the 12 patients, seven underwent unilateral FUS, and five underwent bilateral DBS. Mean FFV without neurosurgical intervention was 18.3%, SD = 7.8 and with neurosurgical intervention was 6.3%, SD = 3.0 (t (70) =8.7, p < 0.001). Mean FFV decreased in the FUS cohort from 22.0%, SD = 7.1 pre-ablation to 6.7%, SD = 2.4 post-ablation (t (40) = 7.7, p < 0.001). Mean FFV also decreased in the DBS cohort from 15.7%, SD = 7.0 to 6.0%, SD = 3.3 when stimulation was turned on (t (28)=5.7 p < 0.001). In the FUS group, mean VTR decreased from 4.0 to 1.4 post-ablation (Z = 7.8, p < 0.001). In the DBS group, mean VTR decreased from 3.3 to 2.1 with stimulation (Z = 4.1, p < 0.001). CONCLUSION: Neurosurgical interventions for ET (bilateral DBS and unilateral FUS) demonstrate acoustic and perceptual benefits for VT. LEVEL OF EVIDENCE: 4 Laryngoscope, 2023.",0
"Thrombus is one of the culprits for global health problems. However, most current antithrombotic drugs are limited by restricted targeting ability and a high risk of systemic bleeding. A hybrid cell membrane-coated biomimetic nanosystem (PM/RM@PLGA@P/R) was constructed in this paper to fulfil the targeted delivery of ginsenoside (Rg1) and perfluorohexane (PFH). Poly lactic-co-glycolic acid (PLGA) is used as carriers to coat Rg1 and PFH. Thanks to the camouflage of erythrocyte membrane (RM) and platelet membrane (PM), the nanosystem in question possesses remarkable features including immune escape and self-targeting. Therefore, a compact nano-core with PLGA@P/R was formed, with a hybrid membrane covering the surface of the core, forming a ""core-shell"" structure. With its ""core-shell"" structure, this nanoparticle fancifully combines the advantages of both PFH (the low-intensity focused ultrasound (LIFU)-responsive phase-change thrombolysis) and Rg1(the antioxidant, anti-inflammatory and anticoagulant abilities). Meanwhile, PM/RM@PLGA@P/R nanoparticles exhibits superior in-vitro performance in terms of ROS scavenging, anticoagulant activity and immune escape compared with those without cell membranes (PLGA@P/R). Furthermore, in the animal experiment in which the tail vein thrombosis model was established by injecting k-carrageenan, the combined treatment of LIFU and PM/RM@PLGA@P/R showed a satisfactory antithrombotic efficiency (88.20 %) and a relatively higher biological safety level. This strategy provides new insights into the development of more effective and safer targeted biomimetic nanomedicines for antithrombotic treatments, possessing potential application in synergistic therapy field.",0
"Morbihan disease is a rare entity involving the upper two-thirds of the face and characterized by chronic erythematous edema, which is recalcitrant to the traditional therapy of rosacea. We report a case of Morbihan disease effectively treated with macro-focused high-intensity focus ultrasound (MF-HIFU). After MF-HIFU treatment, an obvious reduction in swelling was observed with decreased erythema and hyperalgesia. In addition, in-vitro experiments were conducted to measure the actual temperature of the skin tissue under the epidermis. The results of the in-vitro experiments showed that the temperature plateau in the skin sample was reached at approximately 42°C after 5-min treatment or longer. MF-HIFU might be a promising energy-based therapy for Morbihan disease.",0
"Purpose: The application of high-intensity focused ultrasound (HIFU) in hepatocellular carcinoma (HCC) was promising. However, whether the effect of HIFU is comparable with that of transarterial chemoembolization (TACE) has not been determined.Materials and methods: PubMed, Embase, Cochrane Library, Web of Science, WanFang Data, CqVip, CNKI, and CBM databases were searched for randomized controlled trials (RCTs), cohort studies, and case-control studies. The methodological quality of each study was evaluated. When there is no statistical heterogeneity, the fixed effect model would be used to merge data. Otherwise, the random effect model would be utilized. Sensitivity analyses were conducted by excluding one study each time. Subgroup analyses were conducted based on age, sex, tumor number, relative number of the patients with Child-Pugh C grade in each group, the percentage of patients with Child-Pugh C grade in the whole study, and tumor load. Publication bias was evaluated by Egger's test and Begg's test.Results: Six cohort studies including 188 patients from HIFU group and 224 patients from TACE group were obtained for further analysis. The meta-analysis suggested HIFU and TACE showed no differences in postoperative 1-year overall survival (OS) rate, tumor response (including complete response, partial response, stable disease, and progressive disease), and postoperative complications. Moreover, compared with TACE, HIFU showed higher postoperative 6-month and 2-year OS rates. Subgroup analyses, meta regression analysis and sensitivity analyses indicated the findings above were reliable. Additionally, no potential publication bias was detected.Conclusion: For HCC, when compared with TACE, HIFU might show comparable safety but better effect. Considering the limitations of current studies, more well-designed studies are needed to validate our conclusion.",0
"OBJECTIVE: Magnetic resonance-guided focused ultrasound (MRgFUS) is a novel noninvasive interventional technique for osteoid osteoma (OO). The purpose of this study was to evaluate the efficacy and safety of MRgFUS in the treatment of OO through a systematic review and meta-analysis of pain scores and post-treatment adverse events before and after MRgFUS treatment. MATERIALS AND METHODS: A comprehensive literature search of PubMed, Embase, Web of science, and Cochrane Library databases was conducted to screen the study literature based on inclusion and exclusion criteria to extract and analyze pre- and post-treatment pain score data, success rates (complete pain relief with no recurrence until the last follow-up), recurrence rates, secondary intervention rates, and complications to evaluate the efficacy and/or safety of MRgFUS for OO. RESULTS: A total of 113 studies published between 2012 and 2022were collected, resulting in a total sample size of 353 patients. The majority of the studies were prospective and had a follow-up period of 4 weeks or more, and overall, the quality of evidence ranged from low to high. Pain scores at 1 week and 1 month after the merger were 0.62 (9.5% CI:0.28-0.96) and 0.37 (9.5% CI:0.07-0.68), respectively. The success rate of the combination was 92.8% (95% CI: 89.8%-95.7%), the incidence of minor complications (thermal injury at the ablation site) was 0.85%, and no major complications were recorded in any of the included literature. CONCLUSION: MRgFUS is an effective procedure that is able to treat pain for patients with OO with satisfying efficacy and safety. PROSPERO: No.CRD42023415573.",0
"BACKGROUND: Regional differences in gray matter volume (GMV) have been reported to be a reliable marker for diagnosing Parkinson's disease (PD). This study aimed to explore the clinical value of GMV to assess magnetic resonance imaging-guided focused ultrasound (MRgFUS) thalamotomy as a treatment for tremor-dominant PD (TDPD). METHODS: Nine TDPD patients with MRgFUS thalamotomy were recruited for structural magnetic resonance image (MRI) scanning and clinical score evaluation. GMV was calculated. To investigate changes after treatment, voxel- and region of interest (ROI)-wise GMV analyses were performed. Then, GMV with significant differences was extracted from patients to investigate its dynamic alterations by one-way repeated-measures analysis of variance (ANOVA). The nonparametric Spearman rank correlation analysis was used to evaluate the relationship between GMV alterations and tremor improvement after thalamotomy. RESULTS: Tremors were significantly relieved after MRgFUS thalamotomy in nine patients (P<0.05). The treated hand tremor scores improved 74.82% on average in patients from pre-operation to 12 months post-operation. Voxel-wise analysis at the cluster level showed a significant decrease in GMV in the left middle occipital gyrus (MOG) [t=11.81, voxel-level P<0.001, cluster-level Pfamily-wise error (FWE) <0.05] and an increase in GMV in the left precentral gyrus (PreCG) (t=7.99, voxel-level P<0.001, cluster-level PFWE <0.05) in TDPD patients from preoperative to 12 months post-operation, which was significantly correlated with tremor scores (rho =0.346-0.439, P<0.05). ROI-wise analysis showed that GMV related to MRgFUS thalamotomy was associated with long-term structural alterations (P<0.05 with Bonferroni correction), including specific basal ganglia and related nuclei and cerebellum subregions. CONCLUSIONS: GMV can be used to reflect tremor improvement after MRgFUS thalamotomy and be helpful to better understand the distant effect of MRgFUS thalamotomy and the involvement of GMV in tremor control in TDPD. TRIAL REGISTRATION: ClinicalTrials.gov identifier: NCT04570046.",0
